COD_ESCOLA;SITUACAO_FUNCIONAMENTO;TIPO_LOCALIZACAO;TIPO_REDE;ENDERECO_BAIRRO;MUNICIPIO;ESTADO;CEP;LATITUDE;LONGITUDE;QT_SALAS_EXISTENTES;QT_SALAS_UTILIZADAS;QT_MAT_INF;QT_MAT_FUND_AI;QT_MAT_FUND_AF;QT_MAT_MED;QT_MAT_EJA;QT_MAT_PROF;QT_MAT_ESP;QT_DOC_INF;QT_DOC_FUND_AI;QT_DOC_FUND_AF;QT_DOC_MED;QT_DOC_EJA;QT_DOC_PROF;QT_TUR_INF;QT_TUR_FUND_AI;QT_TUR_FUND_AF;QT_TUR_MED;QT_TUR_EJA;QT_TUR_PROF
41354737;Em Atividade;Urbana;Estadual;VL BUAVA;Rio Branco do Sul;PR;83540000;-25.190796;-49.30279;null;7;0;0;312;107;0;0;6;0;0;23;21;0;0;0;0;13;5;0;0
41136535;Em Atividade;Urbana;Municipal;TACANICA;Rio Branco do Sul;PR;83540000;-25.205595;-49.324783;null;6;49;170;0;0;0;0;2;3;9;0;0;0;0;2;8;0;0;0;0
41136950;Em Atividade;Urbana;Privada;TACANICA;Rio Branco do Sul;PR;83540000;-25.199835;-49.325134;null;9;82;111;66;0;0;0;0;5;7;7;0;0;0;5;5;4;0;0;0
41148916;Em Atividade;Urbana;Municipal;JD PATRICIA;Quatro Barras;PR;83420000;-25.373;-49.083393;null;7;58;0;0;0;0;0;0;3;0;0;0;0;0;5;0;0;0;0;0
41136845;Em Atividade;Urbana;Estadual;CENTRO;Rio Branco do Sul;PR;83540000;-25.19423;-49.31103;null;13;0;0;317;555;0;160;4;0;0;29;52;0;36;0;0;10;19;0;6
41152875;Em Atividade;Urbana;Municipal;SANTA LUZIA;Quatro Barras;PR;83420000;-25.395157;-49.050648;null;5;59;0;0;0;0;0;1;3;0;0;0;0;0;4;0;0;0;0;0
41360516;Em Atividade;Urbana;Municipal;COLONIA MARIA JOSE;Quatro Barras;PR;83420000;-25.376917;-49.11692;null;4;43;0;0;0;0;0;0;3;0;0;0;0;0;4;0;0;0;0;0
41160142;Em Atividade;Urbana;Municipal;PINHEIRINHO;Quatro Barras;PR;83420000;-25.393227;-49.027542;null;8;55;0;0;0;0;0;0;3;0;0;0;0;0;4;0;0;0;0;0
41137191;Em Atividade;Urbana;Municipal;N SRA FATIMA;Rio Branco do Sul;PR;83540000;-25.178822;-49.31524;null;6;0;222;0;0;0;0;3;0;13;0;0;0;0;0;10;0;0;0;0
41455827;Em Atividade;Rural;Municipal;null;Rio Branco do Sul;PR;83540000;-24.98166;-49.467495;null;1;0;18;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0
41137221;Em Atividade;Urbana;Privada;CENTRO;Rio Branco do Sul;PR;83540000;-25.187912;-49.313328;null;22;9;32;0;0;86;0;127;3;8;0;0;16;0;2;3;0;0;12;0
41137183;Em Atividade;Rural;Municipal;TRES BARRAS;Rio Branco do Sul;PR;83540000;-24.922285;-49.458275;null;1;0;14;0;0;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0
41136330;Em Atividade;Urbana;Municipal;JD GRACIOSA;Quatro Barras;PR;83420000;-25.37714;-49.114532;null;8;50;99;0;0;0;0;8;6;9;0;0;0;0;3;5;0;0;0;0
41136900;Em Atividade;Urbana;Municipal;CENTRO;Rio Branco do Sul;PR;83540000;-25.190958;-49.313866;null;16;139;334;0;0;49;0;10;7;15;0;0;4;0;9;14;0;0;4;0
41136969;Em Atividade;Rural;Municipal;PERNAMBUCO;Rio Branco do Sul;PR;83540000;-25.197405;-49.264187;null;3;24;57;0;0;0;0;0;2;4;2;0;0;0;2;3;1;0;0;0
41136829;Em Atividade;Urbana;Estadual;CENTRO;Rio Branco do Sul;PR;83540000;-25.190174;-49.31321;null;14;0;0;498;365;0;0;25;0;0;31;33;0;0;0;0;16;12;0;0
41136896;Em Atividade;Urbana;Municipal;VL BUAVA;Rio Branco do Sul;PR;83540000;-25.190807;-49.3027;null;6;0;271;0;0;0;0;4;0;12;0;0;0;0;0;11;0;0;0;0
41137051;Em Atividade;Rural;Municipal;null;Rio Branco do Sul;PR;83540000;-24.898508;-49.408867;null;1;0;9;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
41418824;Paralisada;Urbana;Privada;TACANICA DOS FALCOES;Rio Branco do Sul;PR;83540000;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41357230;Em Atividade;Rural;Estadual;SANTA CRUZ;Rio Branco do Sul;PR;83540000;-25.163794;-49.399185;null;6;0;0;79;59;0;0;5;0;0;8;14;0;0;0;0;4;3;0;0
41136799;Em Atividade;Rural;Estadual;DIST ACUNGUI;Rio Branco do Sul;PR;83550000;-24.988506;-49.481106;null;11;0;0;190;121;0;0;7;0;0;17;17;0;0;0;0;7;6;0;0
41136365;Em Atividade;Urbana;Municipal;JD MENINO DEUS;Quatro Barras;PR;83420000;-25.37056;-49.09825;null;16;116;317;0;0;0;0;16;9;17;0;0;0;0;5;12;0;0;0;0
41360508;Em Atividade;Urbana;Municipal;BORDA DO CAMPO;Quatro Barras;PR;83420000;-25.393507;-49.044586;null;5;40;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0
41137213;Em Atividade;Urbana;Municipal;VL VELHA;Rio Branco do Sul;PR;83540000;-25.18382;-49.311733;null;9;0;210;0;0;0;0;4;0;10;0;0;0;0;0;10;0;0;0;0
41137108;Em Atividade;Rural;Municipal;null;Rio Branco do Sul;PR;83540000;-25.11893;-49.20799;null;1;0;8;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0
41136390;Em Atividade;Rural;Municipal;ACUNGUI;Rio Branco do Sul;PR;83540000;-24.988476;-49.48111;null;8;35;83;0;0;0;0;2;3;8;0;0;0;0;3;6;0;0;0;0
41365534;Em Atividade;Urbana;Municipal;VL VELHA;Rio Branco do Sul;PR;83540000;-25.183826;-49.311436;null;5;98;0;0;0;0;0;3;11;0;0;0;0;0;5;0;0;0;0;0
41136632;Em Atividade;Rural;Municipal;CAPIRUZINHO;Rio Branco do Sul;PR;83540000;-25.204422;-49.28803;null;5;59;130;0;0;0;0;1;3;8;0;0;0;0;3;7;0;0;0;0
41136802;Em Atividade;Rural;Municipal;SANTA CRUZ;Rio Branco do Sul;PR;83540000;-25.163193;-49.39982;null;7;38;89;0;0;0;0;0;3;6;0;0;0;0;3;5;0;0;0;0
41136349;Em Atividade;Urbana;Privada;CENTRO;Quatro Barras;PR;83420000;-25.369217;-49.071663;null;16;37;146;99;0;0;0;7;7;13;13;0;0;0;3;10;6;0;0;0
41156846;Em Atividade;Urbana;Municipal;JD SAO PEDRO;Quatro Barras;PR;83420000;-25.36638;-49.06358;null;4;46;0;0;0;0;0;0;3;0;0;0;0;0;4;0;0;0;0;0
41387880;Em Atividade;Urbana;Municipal;JOAO MALTACA;Rio Branco do Sul;PR;83540000;-25.189201;-49.301266;null;7;193;0;0;0;0;0;1;7;0;0;0;0;0;12;0;0;0;0;0
41136292;Em Atividade;Urbana;Estadual;BORDA DO CAMPO;Quatro Barras;PR;83425000;-25.393427;-49.04094;null;14;0;0;393;270;85;36;27;0;0;27;20;19;12;0;0;15;9;6;1
41136594;Em Atividade;Rural;Municipal;null;Rio Branco do Sul;PR;83540000;-25.21839;-49.246002;null;1;0;13;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0
41159489;Paralisada;Urbana;Municipal;TIRIRICA;Rio Branco do Sul;PR;83540000;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41136853;Em Atividade;Urbana;Municipal;VL SAO PEDRO;Rio Branco do Sul;PR;83540000;-25.165863;-49.309402;null;25;296;617;0;0;0;0;19;13;22;0;0;0;0;19;24;0;0;0;0
41136381;Em Atividade;Rural;Municipal;CAMPININHA;Quatro Barras;PR;83420000;-25.357504;-49.02241;null;8;47;150;0;0;0;0;4;4;11;0;0;0;0;3;7;0;0;0;0
41136322;Em Atividade;Urbana;Municipal;CENTRO;Quatro Barras;PR;83420000;-25.372328;-49.076317;null;10;106;272;0;0;14;0;14;8;13;0;0;3;0;5;11;0;0;2;0
41153243;Paralisada;Urbana;Privada;CENTRO;Quatro Barras;PR;83420000;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41136357;Em Atividade;Urbana;Municipal;BORDA DO CAMPO;Quatro Barras;PR;83420000;-25.391428;-49.035072;null;18;143;408;0;0;0;0;13;12;23;0;0;0;0;7;17;0;0;0;0
41360524;Em Atividade;Urbana;Municipal;JD MENINO DEUS;Quatro Barras;PR;83420000;-25.36955;-49.104374;null;9;97;0;0;0;0;0;0;4;0;0;0;0;0;6;0;0;0;0;0
41136489;Em Atividade;Rural;Municipal;null;Rio Branco do Sul;PR;83540000;-24.929907;-49.48822;null;3;9;28;0;0;0;0;0;1;0;3;0;0;0;1;0;1;0;0;0
41354710;Em Atividade;Urbana;Estadual;TACANICA;Rio Branco do Sul;PR;83540000;-25.205553;-49.324238;null;7;0;0;266;189;0;0;9;0;0;18;27;0;0;0;0;10;7;0;0
41126629;Em Atividade;Urbana;Municipal;CENTRO;Contenda;PR;83730000;-25.678415;-49.53735;null;7;0;147;0;0;2;0;7;0;8;0;0;1;0;0;6;0;0;2;0
41358015;Em Atividade;Urbana;Privada;JD SAO JOAO;Contenda;PR;83730000;-25.671679;-49.526997;null;6;1;17;0;0;49;0;67;3;6;0;0;8;0;1;11;0;0;5;0
41158989;Paralisada;Urbana;Privada;MATO BRANCO;Contenda;PR;83730000;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41381696;Em Atividade;Urbana;Municipal;CENTRO;Contenda;PR;83730000;-25.678978;-49.527973;null;4;38;0;0;0;0;0;0;5;0;0;0;0;0;4;0;0;0;0;0
41160045;Em Atividade;Urbana;Municipal;CENTRO;Contenda;PR;83730000;-25.67629;-49.53967;null;9;85;0;0;0;0;0;4;9;0;0;0;0;0;8;0;0;0;0;0
41163281;Em Atividade;Urbana;Municipal;MORADIAS ITAPERUBA;Contenda;PR;83730000;null;null;null;7;65;168;0;0;0;0;12;7;12;0;0;0;0;4;9;0;0;0;0
41149149;Em Atividade;Urbana;Municipal;CENTRO;Contenda;PR;83730000;-25.67418;-49.52359;null;5;51;0;0;0;0;0;0;6;0;0;0;0;0;5;0;0;0;0;0
41382757;Em Atividade;Urbana;Municipal;CENTRO;Contenda;PR;83730000;-25.681398;-49.53098;null;6;186;0;0;0;0;0;4;9;0;0;0;0;0;12;0;0;0;0;0
41382765;Em Atividade;Urbana;Estadual;JD SAO JOAO;Contenda;PR;83730000;-25.672876;-49.521854;null;11;0;0;96;0;0;0;0;0;0;7;0;0;0;0;0;3;0;0;0
41126718;Em Atividade;Rural;Municipal;CATANDUVAS DO SUL;Contenda;PR;83740000;-25.709269;-49.466553;null;7;59;186;0;0;0;0;1;6;12;0;0;0;0;4;10;0;0;0;0
41126688;Em Atividade;Urbana;Municipal;CENTRO;Contenda;PR;83730000;-25.679659;-49.53669;null;6;63;0;0;0;0;0;1;7;0;0;0;0;0;6;0;0;0;0;0
41126858;Em Atividade;Rural;Municipal;COMUN.CAMPESTRE;Contenda;PR;83730000;-25.646019;-49.575806;null;5;19;52;0;0;0;0;0;4;8;0;0;0;0;2;5;0;0;0;0
41387813;Em Atividade;Urbana;Estadual;CENTRO;Contenda;PR;83730000;-25.678225;-49.53736;null;11;0;0;235;32;100;28;22;0;0;20;14;19;3;0;0;9;1;6;1
41378237;Em Atividade;Rural;Estadual;DT CATANDUVAS SUL;Contenda;PR;83740000;-25.70972;-49.466503;null;9;0;0;213;118;0;0;8;0;0;14;20;0;0;0;0;8;6;0;0
41126599;Em Atividade;Urbana;Municipal;JD SAO JOAO;Contenda;PR;83730000;-25.67296;-49.521755;null;11;76;228;0;0;0;0;4;7;13;0;0;0;0;4;12;0;0;0;0
41126726;Em Atividade;Urbana;Municipal;SERRINHA;Contenda;PR;83730000;-25.692705;-49.570328;null;7;46;133;0;0;0;0;5;6;9;0;0;0;0;3;7;0;0;0;0
41126874;Em Atividade;Urbana;Municipal;CENTRO;Contenda;PR;83730000;-25.688868;-49.532597;null;9;30;203;0;0;0;0;11;6;15;0;0;0;0;2;12;0;0;0;0
41126742;Em Atividade;Rural;Municipal;PEDRO MACHADO;Contenda;PR;83730000;-25.670534;-49.507195;null;4;22;66;0;0;0;0;5;4;10;0;0;0;0;2;5;0;0;0;0
41389298;Em Atividade;Rural;Estadual;DIST SERRINHA;Contenda;PR;83730000;-25.69241;-49.569958;null;4;0;0;85;54;0;0;4;0;0;10;12;0;0;0;0;3;2;0;0
41126653;Em Atividade;Urbana;Municipal;CENTRO;Contenda;PR;83730000;-25.67951;-49.52743;null;7;0;244;0;0;0;0;5;0;16;0;0;0;0;0;12;0;0;0;0
41126670;Em Atividade;Urbana;Estadual;CENTRO;Contenda;PR;83730000;-25.67902;-49.527225;null;12;0;0;398;381;0;68;20;0;0;22;37;0;13;0;0;13;12;0;2
41155467;Em Atividade;Urbana;Municipal;JD ITAPERUBA;Contenda;PR;83730000;-25.687157;-49.526306;null;4;39;0;0;0;0;0;1;5;0;0;0;0;0;4;0;0;0;0;0
41369211;Em Atividade;Urbana;Privada;QUISSISSANA;São José dos Pinhais;PR;83085080;-25.549452;-49.15659;null;8;30;70;0;0;0;0;2;3;6;0;0;0;0;3;6;0;0;0;0
41138228;Em Atividade;Urbana;Municipal;VL BRAGA;São José dos Pinhais;PR;83020000;-25.549807;-49.196487;null;14;0;621;0;0;14;0;26;0;33;0;0;1;0;0;26;0;0;2;0
41137981;Em Atividade;Urbana;Municipal;CJ URANO;São José dos Pinhais;PR;83045290;-25.512674;-49.183067;null;6;0;240;0;0;0;0;16;0;15;0;0;0;0;0;12;0;0;0;0
41153561;Em Atividade;Urbana;Municipal;BORDA DO CAMPO;São José dos Pinhais;PR;83075270;-25.533348;-49.083775;null;4;114;0;0;0;0;0;4;10;0;0;0;0;0;7;0;0;0;0;0
41161777;Em Atividade;Urbana;Privada;AFONSO PENA;São José dos Pinhais;PR;83045030;-25.509716;-49.190372;null;6;41;0;0;0;0;0;0;6;0;0;0;0;0;5;0;0;0;0;0
41137264;Em Atividade;Urbana;Privada;JD DONA LETICIA;São José dos Pinhais;PR;83030430;-25.5358;-49.21325;null;11;30;58;0;0;45;0;133;8;13;0;0;7;0;5;21;0;0;4;0
41137248;Em Atividade;Urbana;Municipal;JD PRIMAVERA;São José dos Pinhais;PR;83050280;-25.494259;-49.172924;null;8;0;307;0;0;0;0;8;0;19;0;0;0;0;0;14;0;0;0;0
41611900;Paralisada;Urbana;Privada;BORDA DO CAMPO;São José dos Pinhais;PR;83075355;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41369173;Em Atividade;Urbana;Municipal;AGUAS BELAS;São José dos Pinhais;PR;83010610;-25.532648;-49.184288;null;5;113;0;0;0;0;0;5;7;0;0;0;0;0;8;0;0;0;0;0
41552016;Em Atividade;Urbana;Municipal;RIO PEQUENO;São José dos Pinhais;PR;83070060;-25.53365;-49.140244;null;8;231;0;0;0;0;0;11;8;0;0;0;0;0;13;0;0;0;0;0
41149394;Em Atividade;Urbana;Municipal;JD SANTANA;São José dos Pinhais;PR;83070385;-25.531702;-49.12984;null;7;0;182;0;0;0;0;2;0;8;0;0;0;0;0;8;0;0;0;0
41147979;Em Atividade;Urbana;Privada;SAO MARCOS;São José dos Pinhais;PR;83090120;-25.602383;-49.16954;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41616995;Em Atividade;Urbana;Privada;QUISSISSANA;São José dos Pinhais;PR;83085370;-25.542345;-49.15278;null;6;59;0;0;0;0;0;6;5;0;0;0;0;0;5;0;0;0;0;0
41382455;Em Atividade;Urbana;Municipal;BARRO PRETO;São José dos Pinhais;PR;83015140;-25.584063;-49.171207;null;5;133;0;0;0;0;0;4;14;0;0;0;0;0;9;0;0;0;0;0
41382137;Paralisada;Urbana;Privada;CENTRO;São José dos Pinhais;PR;83005420;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41369130;Em Atividade;Urbana;Municipal;VL GLORIA;São José dos Pinhais;PR;83030380;-25.537533;-49.218567;null;9;190;0;0;0;0;0;6;11;0;0;0;0;0;13;0;0;0;0;0
41138198;Em Atividade;Urbana;Municipal;SAO CRISTOVAO;São José dos Pinhais;PR;83040190;-25.524918;-49.20039;null;10;0;372;0;0;0;0;20;0;23;0;0;0;0;0;16;0;0;0;0
41137698;Em Atividade;Urbana;Estadual;CIDADE JARDIM;São José dos Pinhais;PR;83035250;-25.522923;-49.20803;null;7;0;0;343;0;0;0;10;0;0;17;0;0;0;0;0;10;0;0;0
41164245;Em Atividade;Rural;Privada;COLONIA MURICI;São José dos Pinhais;PR;83085220;null;null;null;6;35;8;0;0;0;0;2;4;3;0;0;0;0;4;3;0;0;0;0
41369092;Em Atividade;Urbana;Municipal;JD BLANCO POMBO;São José dos Pinhais;PR;83060810;-25.496399;-49.15079;null;7;181;0;0;0;0;0;4;10;0;0;0;0;0;11;0;0;0;0;0
41162617;Em Atividade;Urbana;Privada;CENTRO;São José dos Pinhais;PR;83005340;-25.541767;-49.203896;null;5;64;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0
41138406;Em Atividade;Urbana;Municipal;COLONIA MURICI;São José dos Pinhais;PR;83185000;-25.593016;-49.12595;null;12;116;345;0;0;0;0;18;9;18;0;0;0;0;6;16;0;0;0;0
41138287;Em Atividade;Urbana;Municipal;COSTEIRA;São José dos Pinhais;PR;83015290;-25.563416;-49.160545;null;11;0;382;0;0;0;0;17;0;20;0;0;0;0;0;18;0;0;0;0
41137515;Em Atividade;Urbana;Estadual;AFONSO PENA;São José dos Pinhais;PR;83050420;-25.501656;-49.172237;null;20;0;0;957;635;75;44;81;0;0;51;37;11;13;0;0;30;15;2;1
41148100;Em Atividade;Rural;Municipal;CAMPO LARGO DA ROSEIRA;São José dos Pinhais;PR;83183000;-25.673674;-49.181282;null;10;304;0;0;0;0;0;11;10;0;0;0;0;0;17;0;0;0;0;0
41369190;Em Atividade;Urbana;Municipal;SAO MARCOS;São José dos Pinhais;PR;83090120;-25.606228;-49.168335;null;12;356;0;0;0;0;0;12;11;0;0;0;0;0;21;0;0;0;0;0
41163818;Em Atividade;Urbana;Privada;CENTRO;São José dos Pinhais;PR;83005160;-25.53609;-49.204216;null;13;0;0;0;0;0;873;4;0;0;0;0;0;23;0;0;0;0;0;35
41385713;Em Atividade;Urbana;Privada;AFONSO PENA;São José dos Pinhais;PR;83045290;-25.510206;-49.180523;null;9;0;87;92;0;0;0;1;0;8;9;0;0;0;0;6;6;0;0;0
41452836;Em Atividade;Urbana;Municipal;CENTRO;São José dos Pinhais;PR;83005410;-25.533092;-49.2078;null;15;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41147987;Em Atividade;Urbana;Privada;BONECA DO IGUACU;São José dos Pinhais;PR;83040510;-25.519829;-49.19197;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41388364;Paralisada;Urbana;Privada;COSTEIRA;São José dos Pinhais;PR;83015290;-25.561909;-49.162148;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41138120;Em Atividade;Urbana;Municipal;JD CRUZEIRO;São José dos Pinhais;PR;83010000;-25.539047;-49.190357;null;8;0;235;0;0;0;0;8;0;17;0;0;0;0;0;10;0;0;0;0
41155262;Em Atividade;Urbana;Privada;AFONSO PENA;São José dos Pinhais;PR;83005340;-25.516039;-49.17848;null;17;0;0;0;0;0;493;3;0;0;0;0;0;34;0;0;0;0;0;34
41164156;Em Atividade;Urbana;Privada;BONECA DO IGUACU;São José dos Pinhais;PR;83040000;null;null;null;7;42;0;0;0;0;0;1;5;0;0;0;0;0;6;0;0;0;0;0
41369122;Em Atividade;Urbana;Municipal;COLONIA RIO GRANDE;São José dos Pinhais;PR;83025540;-25.555296;-49.218037;null;4;117;0;0;0;0;0;6;6;0;0;0;0;0;7;0;0;0;0;0
41138023;Em Atividade;Urbana;Municipal;CIDADE JARDIM;São José dos Pinhais;PR;83035250;-25.522919;-49.20747;null;5;0;229;0;0;0;0;11;0;13;0;0;0;0;0;10;0;0;0;0
41373073;Em Atividade;Urbana;Privada;JD BRASIL-GUATUPE;São José dos Pinhais;PR;83060550;-25.48311;-49.150097;null;11;36;116;39;0;0;0;1;2;7;6;0;0;0;2;7;4;0;0;0
41379314;Em Atividade;Urbana;Municipal;JD IPE;São José dos Pinhais;PR;83055050;-25.479948;-49.16768;null;11;354;0;0;0;0;0;17;15;0;0;0;0;0;19;0;0;0;0;0
41600894;Em Atividade;Urbana;Estadual;ROSEIRA/VILA NOVA;São José dos Pinhais;PR;83070152;-25.521164;-49.12532;null;16;0;0;632;368;0;0;25;0;0;34;33;0;0;0;0;20;12;0;0
41146085;Em Atividade;Urbana;Estadual;COSTEIRA;São José dos Pinhais;PR;83015290;-25.562817;-49.16063;null;10;0;0;509;244;0;0;34;0;0;31;27;0;0;0;0;18;8;0;0
41137639;Em Atividade;Urbana;Municipal;JD SUICA;São José dos Pinhais;PR;83085320;-25.544014;-49.16814;null;7;0;232;0;0;0;0;9;0;16;0;0;0;0;0;12;0;0;0;0
41138066;Em Atividade;Urbana;Municipal;COLONIA RIO GRANDE;São José dos Pinhais;PR;83025530;-25.5546;-49.219654;null;5;0;154;0;0;0;0;6;0;10;0;0;0;0;0;9;0;0;0;0
41138376;Em Atividade;Rural;Municipal;AGARAU;São José dos Pinhais;PR;83025460;-25.6604;-49.237274;null;4;33;85;0;0;0;0;3;5;7;0;0;0;0;2;5;0;0;0;0
41137922;Em Atividade;Urbana;Municipal;BARRO PRETO;São José dos Pinhais;PR;83015825;-25.58191;-49.16989;null;8;0;383;0;0;0;0;15;0;18;0;0;0;0;0;16;0;0;0;0
41376218;Em Atividade;Urbana;Municipal;JD IPE;São José dos Pinhais;PR;83055050;-25.480755;-49.168407;null;12;0;500;0;0;0;0;15;0;32;0;0;0;0;0;24;0;0;0;0
41382480;Em Atividade;Urbana;Privada;GUATUPE;São José dos Pinhais;PR;83060196;-25.484436;-49.15052;null;6;63;0;0;0;0;0;4;5;0;0;0;0;0;5;0;0;0;0;0
41137868;Em Atividade;Urbana;Estadual;JD IPE;São José dos Pinhais;PR;83055260;-25.476273;-49.1695;null;21;0;0;799;435;0;42;42;0;0;45;36;0;13;0;0;28;13;0;1
41162269;Em Atividade;Urbana;Privada;AFONSO PENA;São José dos Pinhais;PR;83040420;-25.508392;-49.18478;null;20;185;426;262;37;0;0;15;15;22;17;14;0;0;9;15;9;1;0;0
41138457;Em Atividade;Urbana;Estadual;VL BRAGA;São José dos Pinhais;PR;83020000;-25.550575;-49.196846;null;23;0;0;943;480;0;76;44;0;0;54;29;0;13;0;0;30;14;0;2
41137795;Em Atividade;Urbana;Municipal;SANTOS DUMONT I;São José dos Pinhais;PR;83040030;-25.521368;-49.190598;null;11;0;305;0;0;0;0;14;0;18;0;0;0;0;0;14;0;0;0;0
41137736;Em Atividade;Urbana;Estadual;CONTENDA;São José dos Pinhais;PR;83115970;-25.699867;-49.14715;null;15;0;0;813;518;0;0;46;0;0;36;34;0;0;0;0;24;15;0;0
41385730;Em Atividade;Urbana;Privada;null;São José dos Pinhais;PR;83050160;-25.506165;-49.17369;null;10;0;121;93;0;0;0;3;0;12;9;0;0;0;0;12;6;0;0;0
41376226;Em Atividade;Urbana;Municipal;CENTRO;São José dos Pinhais;PR;83040190;-25.524696;-49.20067;null;8;4;13;0;0;0;0;17;1;3;0;0;0;0;2;5;0;0;0;0
41393813;Em Atividade;Urbana;Municipal;GUATUPE;São José dos Pinhais;PR;83060810;-25.49942;-49.147976;null;18;15;295;0;0;0;0;310;1;40;0;0;0;0;2;35;0;0;0;0
41137647;Em Atividade;Urbana;Municipal;JD VATICANO;São José dos Pinhais;PR;83050380;-25.503355;-49.174263;null;11;0;499;0;0;0;0;23;0;29;0;0;0;0;0;21;0;0;0;0
41369181;Em Atividade;Urbana;Municipal;COSTEIRA;São José dos Pinhais;PR;83015290;-25.56321;-49.161144;null;9;223;0;0;0;0;0;7;9;0;0;0;0;0;14;0;0;0;0;0
41385691;Em Atividade;Urbana;Municipal;CENTRO;São José dos Pinhais;PR;83005390;-25.533688;-49.2004;null;10;215;0;0;0;0;0;8;12;0;0;0;0;0;15;0;0;0;0;0
41153588;Em Atividade;Urbana;Municipal;COSTEIRA;São José dos Pinhais;PR;83015500;-25.583918;-49.1662;null;6;144;0;0;0;0;0;6;5;0;0;0;0;0;8;0;0;0;0;0
41161645;Em Atividade;Urbana;Privada;CRUZEIRO;São José dos Pinhais;PR;83010260;-25.546698;-49.175365;null;6;57;0;0;0;0;0;1;3;0;0;0;0;0;5;0;0;0;0;0
41137710;Paralisada;Urbana;Privada;BOM JESUS;São José dos Pinhais;PR;83025190;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41157079;Paralisada;Urbana;Privada;CENTRO;São José dos Pinhais;PR;83005400;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41388356;Paralisada;Urbana;Privada;SAO PEDRO;São José dos Pinhais;PR;83005480;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41532899;Em Atividade;Urbana;Privada;JD ARISTOCRATA;São José dos Pinhais;PR;83030200;-25.540953;-49.216263;null;14;99;86;0;0;0;0;1;8;8;0;0;0;0;11;5;0;0;0;0
41138139;Em Atividade;Urbana;Municipal;JD AVIACAO;São José dos Pinhais;PR;83045410;-25.520334;-49.17715;null;6;0;248;0;0;0;0;12;0;15;0;0;0;0;0;12;0;0;0;0
41161653;Em Atividade;Urbana;Privada;CENTRO;São José dos Pinhais;PR;83005150;-25.540516;-49.206364;null;6;62;0;0;0;0;0;6;7;0;0;0;0;0;10;0;0;0;0;0
41484827;Em Atividade;Urbana;Privada;SAO PEDRO;São José dos Pinhais;PR;83005030;-25.542593;-49.197826;null;17;51;83;58;0;0;0;12;7;8;9;0;0;0;5;5;4;0;0;0
41369050;Em Atividade;Urbana;Municipal;ITALIA;São José dos Pinhais;PR;83020250;-25.564222;-49.19714;null;8;230;0;0;0;0;0;13;14;0;0;0;0;0;13;0;0;0;0;0
41161742;Em Atividade;Urbana;Privada;PARQUE DA FONTE;São José dos Pinhais;PR;83050160;-25.504658;-49.17594;null;9;0;51;39;0;0;0;2;0;4;6;0;0;0;0;5;4;0;0;0
41137426;Em Atividade;Rural;Municipal;COTIA;São José dos Pinhais;PR;83024990;-25.692907;-49.22992;null;4;39;101;0;0;0;0;4;3;12;0;0;0;0;2;6;0;0;0;0
41137442;Em Atividade;Rural;Municipal;ROCA VELHA;São José dos Pinhais;PR;83115991;-25.698154;-49.10216;null;8;74;199;0;0;0;0;11;4;9;0;0;0;0;4;10;0;0;0;0
41369335;Em Atividade;Urbana;Municipal;SANTO ANTONIO;São José dos Pinhais;PR;83025480;-25.564844;-49.21024;null;11;256;0;0;0;0;0;10;16;0;0;0;0;0;16;0;0;0;0;0
41137930;Em Atividade;Urbana;Estadual;JD CRUZEIRO;São José dos Pinhais;PR;83010420;-25.54388;-49.18274;null;13;0;0;857;473;0;0;78;0;0;43;33;0;0;0;0;26;13;0;0
41146735;Em Atividade;Urbana;Municipal;JD SANTA FE;São José dos Pinhais;PR;83060386;-25.491198;-49.13891;null;12;0;453;0;0;0;0;21;0;27;0;0;0;0;0;22;0;0;0;0
